propinsi_code,propinsi_name,airport_code,airport_name,year,pesawat_dtg,pesawat_brk,pesawat_total,penumpang_dtg,penumpang_brk,penumpang_total,penumpang_tra,bagasi_dtg,bagasi_brk,bagasi_total,barang_dtg,barang_brk,barang_total,pos_dtg,pos_brk,pos_total,keterangan
37,PAPUA SELATAN,K,KIMAAM,2022,178,166,344,1.83,1.81,3.64,0,24.844,14.395,39.239,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,K,KIMAAM,2023,174,174,348,1.691,1.877,3.568,0,26.226,16.99,43.216,0,0,0,0,119,119,Data 12 Bln
37,PAPUA SELATAN,K,KIMAAM,2024,209,209,418,1.958,2.218,4.176,0,19.106,12.455,31.561,5.283,522,5.805,0,0,0,Data 12 Bln
37,PAPUA SELATAN,L,BOMAKIA,2020,29,29,58,198,133,331,0,3.594,774,4.368,0,0,0,0,0,0,Data 12 Bln
37,PAPUA SELATAN,L,BOMAKIA,2021,230,230,460,1.172,1.505,2.677,0,12.68,6.352,19.032,9.107,7.207,16.314,0,0,0,Data 12 Bln
37,PAPUA SELATAN,L,BOMAKIA,2022,204,208,412,1.661,1.832,3.493,0,25.437,10.348,35.785,0,0,0,0,1,1,Data 12 Bln
37,PAPUA SELATAN,L,BOMAKIA,2023,178,176,354,1.641,1.644,3.285,0,26.81,10.828,37.638,641,0,641,0,1,1,Data 12 Bln
37,PAPUA SELATAN,L,BOMAKIA,2024,314,314,628,1.994,2.2,4.194,0,28.008,13.919,41.927,57.144,167,57.311,0,0,0,Data 12 Bln
37,PAPUA SELATAN,M,KOROWAY BATU,2024,221,212,433,1.522,1.273,2.795,0,12.497,3.742,16.239,39.646,132,39.778,0,0,0,Data 12 Bln
37,PAPUA SELATAN,N,MANGGELUM,2024,122,122,244,530,452,982,0,4.226,959,5.185,17.562,977,18.539,0,0,0,Data 12 Bln
38,PAPUA TENGAH,A,MOZES KILANGIN - TIMIKA (DOM),2020,9.049,9.166,18.215,84.451,101.61,186.061,9.278,56.327,46.94,103.267,1.094.900,17.296.137,18.391.037,0,0,0,Data 12 Bln
38,PAPUA TENGAH,A,MOZES KILANGIN - TIMIKA (DOM),2021,10.684,11.209,21.893,134.038,143.854,277.892,0,1.635.054,1.793.287,3.428.341,2.082.139,17.938.414,20.020.553,0,0,0,Data 12 Bln
38,PAPUA TENGAH,A,MOZES KILANGIN - TIMIKA (DOM),2022,4.232,4.486,8.718,51.223,67.564,118.787,30.507,521.932,1.149.782,1.671.714,549.458,3.512.694,4.062.152,0,0,0,Data 12 Bln
38,PAPUA TENGAH,A,MOZES KILANGIN - TIMIKA (DOM),2023,7.464,7.502,14.966,164.887,133.057,297.944,36.409,1.696.011,1.785.754,3.481.765,1.731.932,4.960.076,6.692.008,0,2,2,Data 12 Bln
38,PAPUA TENGAH,A,MOZES KILANGIN - TIMIKA (DOM),2024,13.81,13.833,27.643,355.548,369.141,724.689,36.65,2.686.720,2.894.333,5.581.053,4.807.008,16.878.514,21.685.522,0,0,0,Data 12 Bln
38,PAPUA TENGAH,B,NABIRE,2020,5.487,5.695,11.182,53.38,56.988,110.368,0,287.879,427.073,714.952,260.009,3.501.721,3.761.730,0,0,0,Data 12 Bln
38,PAPUA TENGAH,B,NABIRE,2021,6.021,6.049,12.07,77.348,84.279,161.627,0,393.941,681.044,1.074.985,191.108,1.583.843,1.774.951,0,0,0,Data 12 Bln
38,PAPUA TENGAH,B,NABIRE,2022,6.301,6.324,12.625,84.96,87.574,172.534,0,472.129,463.282,935.411,409.686,3.199.010,3.608.696,0,0,0,Data 12 Bln
38,PAPUA TENGAH,B,NABIRE,2023,6.357,6.365,12.722,94.377,93.106,187.483,0,470.213,527.428,997.641,414.997,2.790.654,3.205.651,0,0,0,Data 12 Bln
38,PAPUA TENGAH,B,NABIRE,2024,6.512,6.604,13.116,113.113,112.147,225.26,4,600.597,695.673,1.296.270,481.925,2.191.989,2.673.914,0,0,0,Data 12 Bln
38,PAPUA TENGAH,C,ENAROTALI,2020,562,562,1.124,750,1.5,2.25,0,54,57,111,0,122.8,122.8,0,0,0,Data 12 Bln
38,PAPUA TENGAH,C,ENAROTALI,2021,985,1.379,2.364,4.933,5.113,10.046,0,44.719,38.794,83.513,83.42,12.9,96.32,0,0,0,Data 12 Bln
38,PAPUA TENGAH,C,ENAROTALI,2022,1.014,1.013,2.027,10.064,7.071,17.135,0,50.322,35.179,85.501,495,495,990,0,0,0,Data 12 Bln
38,PAPUA TENGAH,C,ENAROTALI,2023,1.049,1.045,2.094,9.457,8.605,18.062,0,81.371,77.54,158.911,2.5,0,2.5,0,0,0,Data 12 Bln
38,PAPUA TENGAH,C,ENAROTALI,2024,1.047,1.051,2.098,9.213,9.858,19.071,0,546.455,598.077,1.144.532,1.7,1.6,3.3,0,0,0,Data 12 Bln
38,PAPUA TENGAH,D,WAGHETE,2020,451,451,902,3.407,3.506,6.913,0,26.378,21.604,47.982,1.255,1.305,2.56,0,0,0,Data 12 Bln
38,PAPUA TENGAH,D,WAGHETE,2021,647,647,1.294,6.626,4.904,11.53,21,48.4,26.406,74.806,400,0,400,0,0,0,Data 12 Bln
38,PAPUA TENGAH,D,WAGHETE,2022,659,658,1.317,5.789,6.009,11.798,294,42.544,40.819,83.363,3.407,3.075,6.482,0,0,0,Data 12 Bln
38,PAPUA TENGAH,D,WAGHETE,2023,497,497,994,3.87,4.262,8.132,114,29.008,27.697,56.705,3.683,1.191,4.874,24,0,24,Data 12 Bln
38,PAPUA TENGAH,D,WAGHETE,2024,586,586,1.172,4.033,4.402,8.435,65,24.964,28.23,53.194,2.727,4.081,6.808,0,0,0,Data 12 Bln
38,PAPUA TENGAH,E,MULIA,2020,2.08,2.08,4.16,2.474,1.881,4.355,0,17.7,54.605,72.305,820.413,27.3,847.713,0,0,0,Data 12 Bln
38,PAPUA TENGAH,E,MULIA,2021,2.103,2.103,4.206,9.865,3.826,13.691,0,125.577,40.727,166.304,1.243.809,457.565,1.701.374,0,0,0,Data 12 Bln
38,PAPUA TENGAH,E,MULIA,2022,2.827,2.834,5.661,16.141,9.472,25.613,405,133.543,91.407,224.95,1.521.317,79.465,1.600.782,157,0,157,Data 12 Bln
38,PAPUA TENGAH,E,MULIA,2023,2.796,2.796,5.592,13.488,10.739,24.227,14,126.385,99.413,225.798,1.774.886,72.862,1.847.748,0,0,0,Data 12 Bln
38,PAPUA TENGAH,E,MULIA,2024,3.785,3.785,7.57,14.859,15.219,30.078,24,182.076,137.657,319.733,2.924.050,81.626,3.005.676,18,0,18,Data 12 Bln
38,PAPUA TENGAH,F,MOANAMANI,2017,295,295,590,3.6,2.829,6.429,0,70.951,47.816,118.767,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,F,MOANAMANI,2018,187,187,374,908,750,1.658,0,30.327,32.486,62.813,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,F,MOANAMANI,2019,209,205,414,1.135,717,1.852,4,21.151,25.968,47.119,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,F,MOANAMANI,2020,174,179,353,920,987,1.907,0,7.354,4.42,11.774,98,12.76,12.858,0,0,0,Data 12 Bln
38,PAPUA TENGAH,F,MOANAMANI,2021,156,156,312,1.102,918,2.02,0,10.943,14.029,24.972,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,F,MOANAMANI,2022,167,167,334,1.435,1.454,2.889,0,14.019,13.225,27.244,4.508,581,5.089,0,0,0,Data 12 Bln
38,PAPUA TENGAH,F,MOANAMANI,2023,175,175,350,1.468,1.453,2.921,0,12.648,11.771,24.419,6.3,1.081,7.381,0,0,0,Data 12 Bln
38,PAPUA TENGAH,F,MOANAMANI,2024,277,277,554,2.014,2.178,4.192,0,15.939,13.82,29.759,10.019,519,10.538,0,0,0,Data 12 Bln
38,PAPUA TENGAH,G,ILU,2017,266,266,532,1.444,1.562,3.006,0,41.08,40.488,81.568,21.022,1.021,22.043,0,0,0,Data 12 Bln
38,PAPUA TENGAH,G,ILU,2018,144,144,288,785,794,1.579,0,23.357,19.571,42.928,13.01,3.14,16.15,0,0,0,Data 12 Bln
38,PAPUA TENGAH,G,ILU,2019,185,185,370,1.108,989,2.097,8,19.979,13.877,33.856,22.271,0,22.271,0,0,0,Data 12 Bln
38,PAPUA TENGAH,G,ILU,2020,171,171,342,584,413,997,0,12.495,3.511,16.006,93.028,4.411,97.439,0,0,0,Data 12 Bln
38,PAPUA TENGAH,G,ILU,2021,285,285,570,1.712,1.484,3.196,0,52.015,15.976,67.991,52.331,0,52.331,0,0,0,Data 12 Bln
38,PAPUA TENGAH,G,ILU,2022,381,382,763,2.277,2.204,4.481,96,32.967,19.389,52.356,136.757,118,136.875,0,4,4,Data 12 Bln
38,PAPUA TENGAH,G,ILU,2023,572,570,1.142,2.216,2.108,4.324,0,55.555,18.903,74.458,395.859,24.537,420.396,162,0,162,Data 12 Bln
38,PAPUA TENGAH,G,ILU,2024,486,486,972,2.374,2.462,4.836,0,58.461,15.307,73.768,233.186,10.923,244.109,0,0,0,Data 12 Bln
38,PAPUA TENGAH,H,ILAGA,2017,4.923,4.921,9.844,8.233,1.88,10.113,0,383.459,23.878,407.337,5.225.232,41.86,5.267.092,0,0,0,Data 12 Bln
38,PAPUA TENGAH,H,ILAGA,2018,5.252,5.252,10.504,8.446,2.108,10.554,0,399.935,23.626,423.561,5.581.274,35.535,5.616.809,0,0,0,Data 12 Bln
38,PAPUA TENGAH,H,ILAGA,2019,6.652,6.652,13.304,9.241,1.669,10.91,0,441.423,121.552,562.975,6.712.180,86.405,6.798.585,0,0,0,Data 12 Bln
38,PAPUA TENGAH,H,ILAGA,2020,4.8,4.8,9.6,6.772,2.926,9.698,0,49.573,44.449,94.022,3.851.842,1.578.563,5.430.405,0,0,0,Data 12 Bln
38,PAPUA TENGAH,H,ILAGA,2021,4.093,4.092,8.185,7.683,5.166,12.849,0,108.852,43.05,151.902,3.777.226,1.430.801,5.208.027,0,0,0,Data 12 Bln
38,PAPUA TENGAH,H,ILAGA,2022,3.057,3.062,6.119,5.519,8.115,13.634,1,39.535,145.961,185.496,3.357.482,229.893,3.587.375,0,0,0,Data 12 Bln
38,PAPUA TENGAH,H,ILAGA,2023,3.925,3.92,7.845,10.58,8.822,19.402,0,119.937,98.379,218.316,3.968.997,317.583,4.286.580,0,0,0,Data 12 Bln
38,PAPUA TENGAH,H,ILAGA,2024,5.45,5.452,10.902,19.068,9.952,29.02,0,167.943,129.801,297.744,4.717.893,184.872,4.902.765,0,0,0,Data 12 Bln
38,PAPUA TENGAH,I,AKIMUGA,2017,91,91,182,280,273,553,0,6.869,3.289,10.158,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,I,AKIMUGA,2018,66,66,132,479,250,729,0,3.206,828,4.034,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,I,AKIMUGA,2019,66,66,132,488,483,971,0,6.28,1.425,7.705,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,I,AKIMUGA,2020,51,51,102,329,747,1.076,0,4.186,912,5.098,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,I,AKIMUGA,2021,94,94,188,393,470,863,0,7.481,979,8.46,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,I,AKIMUGA,2022,216,218,434,720,630,1.35,0,46.692,28.767,75.459,39.928,6.155,46.083,0,0,0,Data 12 Bln
38,PAPUA TENGAH,I,AKIMUGA,2023,187,185,372,785,647,1.432,2,18.586,8.571,27.157,8.895,1.318,10.213,0,0,0,Data 12 Bln
38,PAPUA TENGAH,I,AKIMUGA,2024,156,158,314,775,739,1.514,0,10.323,2.449,12.772,15.945,1.007,16.952,0,0,0,Data 12 Bln
38,PAPUA TENGAH,J,KOKONAO,2017,133,133,266,491,538,1.029,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,J,KOKONAO,2018,49,49,98,286,290,576,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,J,KOKONAO,2019,52,52,104,288,288,576,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,J,KOKONAO,2020,39,37,76,12,11,23,0,173,0,173,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,J,KOKONAO,2021,51,51,102,47,76,123,0,369,0,369,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,J,KOKONAO,2022,49,50,99,102,119,221,67,2.275,1.961,4.236,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,J,KOKONAO,2023,54,54,108,132,156,288,0,769,92,861,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,J,KOKONAO,2024,10,10,20,40,26,66,0,0,0,0,814,0,814,0,0,0,Data 12 Bln
38,PAPUA TENGAH,K,BILORAI / SUGAPA,2017,3.201,6.402,9.603,415,1.198,1.613,0,4.643,9.045,13.688,3.826.043,171,3.826.214,0,0,0,Data 12 bln
38,PAPUA TENGAH,K,BILORAI / SUGAPA,2018,3.243,3.243,6.486,3.523,2.913,6.436,0,34.339,23.76,58.099,3.342.920,0,3.342.920,0,0,0,Data 12 bln
38,PAPUA TENGAH,K,BILORAI / SUGAPA,2019,4.721,4.721,9.442,3.16,9.502,12.662,0,35.191,30.637,65.828,3.691.913,980,3.692.893,0,0,0,Data 12 bln
38,PAPUA TENGAH,K,BILORAI / SUGAPA,2020,3.136,6.272,9.408,3.107,6.838,9.945,0,30.87,12.739,43.609,3.008.030,0,3.008.030,0,0,0,Data 12 Bln
38,PAPUA TENGAH,K,BILORAI / SUGAPA,2021,3.148,3.148,6.296,4.982,4.246,9.228,0,37.471,17.624,55.095,3.854.587,473,3.855.060,0,0,0,Data 12 Bln
38,PAPUA TENGAH,K,BILORAI / SUGAPA,2022,3.531,3.484,7.015,8.217,6.917,15.134,39,49.005,49.096,98.101,3.444.450,19.873,3.464.323,3,65,68,Data 12 Bln
38,PAPUA TENGAH,K,BILORAI / SUGAPA,2023,3.457,3.453,6.91,12.523,13.187,25.71,0,117.464,28.124,145.588,3.011.582,21.168,3.032.750,0,0,0,Data 12 Bln
38,PAPUA TENGAH,K,BILORAI / SUGAPA,2024,3.533,3.533,7.066,11.556,12.355,23.911,0,116.501,24.687,141.188,3.040.043,42.416,3.082.459,0,0,0,Data 12 Bln
38,PAPUA TENGAH,L,TSINGA,2023,90,84,174,454,382,836,0,8.987,2.049,11.036,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,L,TSINGA,2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Data 12 Bln
38,PAPUA TENGAH,M,WANGBE,2023,12,10,22,70,64,134,0,2.312,0,2.312,0,0,0,0,0,0,Data 12 Bln
38,PAPUA TENGAH,M,WANGBE,2024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Data 12 Bln,
38,PAPUA TENGAH,N,SINAK,2024,1.793,1.793,3.586,3.892,1.938,5.83,0,71.298,11.73,83.028,1.624.148,24.461,1.648.609,0,0,0,Data 12 Bln
